student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,risk,country
615,master of professional accounting - master of business administration,First year,Satisfactory,0,Essential Skills and Reading,Lecturer,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,64.1,56.0,78.2,60.5,62.6,No Access,,CO5103,75.0,78.6,74.8,69.3,68.5,No Access,,LB5113,74.5,64.9,66.9,67.4,70.8,Access,,,,Non-IT,,India
616,master of professional accounting - master of business administration,Continuing,Satisfactory,0,Essential Skills,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,67.6,63.0,71.2,84.2,79.9,Access,,CO5103,71.9,63.3,61.5,77.3,74.3,Access,,LB5113,79.7,68.2,79.7,57.7,76.4,No Access,,,,Non-IT,,KENYA
617,master of professional accounting - master of business administration,First year,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,33.4,68.1,74.0,64.1,74.5,Access,,CO5103,62.4,58.4,9.7,63.8,60.8,Access,,LB5113,63.0,72.0,60.0,60.4,70.4,No Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,KENYA
618,master of professional accounting - master of business administration,LOA,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,73.0,63.5,76.9,67.9,74.3,Access,,CO5103,71.5,63.5,73.1,79.6,74.4,Access,,LB5113,66.1,7.1,91.3,85.4,75.1,Access,,,,Non-IT,,KENYA
619,master of professional accounting - master of business administration,Return to Study,Satisfactory,0,Essential Skills and Reading,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,67.7,87.0,71.6,80.6,61.1,Access,,CO5103,80.7,71.4,95.7,69.5,72.2,Access,,LB5113,68.9,64.3,70.4,75.0,72.9,Access,,,,Non-IT,,KENYA
620,master of professional accounting - master of business administration,SRI to JCUB,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,65.7,68.2,99.3,67.1,70.2,Access,,CO5103,68.4,76.4,84.8,77.8,77.8,Access,,LB5113,56.4,69.8,71.3,76.7,76.6,No Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,KENYA
621,master of professional accounting - master of business administration,Return to Study,Satisfactory,0,Writing,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,66.3,66.3,68.0,65.1,84.1,Access,,CO5103,71.0,66.3,69.8,74.9,74.5,Access,,LB5113,73.5,70.0,60.1,62.5,76.5,Access,,,,Non-IT,,KENYA
622,master of professional accounting - master of business administration,Continuing,Satisfactory,0,Essential Skills and Reading,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,70.1,68.8,71.4,88.6,65.9,Access,,CO5103,87.4,73.0,87.7,71.3,75.6,No Access,,LB5113,71.1,63.3,74.7,73.0,70.1,Access,,,,Non-IT,,NEPAL
623,master of professional accounting - master of business administration,Return to Study,Academic Caution,1,Essential Skills,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,29.8,56.8,55.2,41.8,42.0,Access,Attendance,CO5103,56.0,42.8,48.2,49.6,90.5,Access,Non submission,LB5113,73.2,38.1,59.3,42.7,45.6,Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management,Non-IT,,PAPUA NEW GUINEA
624,master of professional accounting - master of business administration,Return to Study,Satisfactory,0,4R Essential Skills,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,65.7,82.1,74.4,66.5,82.7,No Access,,CO5103,59.8,53.7,77.6,69.1,59.7,Access,,LB5113,72.4,74.1,79.9,61.2,76.1,No Access,,,,Non-IT,,PHILIPPINES
625,bachelor of commerce,Continuing,Satisfactory,0,Writing,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,71.1,78.1,5.6,68.4,68.9,Access,,BX2011,71.8,84.7,77.3,74.9,88.0,Access,,BX2014,71.4,64.2,35.3,73.1,65.9,Access,,,,Non-IT,,Australia
626,bachelor of commerce,New,Satisfactory,0,Referencing,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,55.7,67.1,67.3,70.2,63.9,Access,,BX2011,61.2,66.3,67.9,76.6,43.0,Access,,BX2014,55.0,80.0,91.0,70.6,74.6,Access,,,,Non-IT,,Australia
627,bachelor of commerce,New,Satisfactory,0,Essential Skills and Reading,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1112,79.0,73.8,63.6,69.3,56.4,Access,,BX2011,62.6,62.6,8.5,57.0,68.3,Access,,BX2014,71.1,74.1,80.9,68.0,58.0,Access,,,,Non-IT,,Australia
628,bachelor of commerce,Continuing,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1112,89.7,73.7,29.9,71.7,73.0,Access,,BX2011,83.8,80.9,51.6,58.8,66.8,No Access,,BX2014,55.5,78.0,67.3,72.3,68.4,Access,,,,Non-IT,,China
629,bachelor of commerce,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1112,98.0,69.4,65.9,71.2,72.6,No Access,,BX2011,66.1,78.7,66.6,81.8,70.4,No Access,,BX2014,69.9,65.8,70.7,76.3,96.9,Access,,,,Non-IT,,Fiji
630,bachelor of commerce,LOA,Conditional,2,Essential Skills,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,65.5,73.3,77.5,44.1,94.1,Access,Concern for welfare,BX2011,72.3,58.0,69.8,87.2,49.8,No Access,Concern for welfare,BX2014,86.1,52.5,48.2,50.3,57.5,No Access,Non submission,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,Non-IT,,Fiji
631,bachelor of commerce,Return to Study,Satisfactory,0,Essential Skills,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,81.8,80.3,71.1,37.7,75.2,Access,,BX2011,72.6,70.6,74.7,78.3,66.3,Access,,BX2014,81.0,62.7,0.6,80.8,76.0,Access,,,,Non-IT,,KENYA
632,bachelor of commerce,SRI to JCUB,Satisfactory,0,4R Essential Skills,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,81.4,66.2,69.6,68.7,77.6,Access,,BX2011,72.6,63.7,69.0,75.7,66.8,Access,,BX2014,86.8,75.0,60.7,75.4,60.5,Access,,,,Non-IT,,KENYA
633,bachelor of commerce,Return to Study,Academic Caution,1,Essential Skills and Reading,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1112,68.2,65.7,52.1,92.0,47.6,Access,,BX2011,33.3,39.0,48.5,53.4,67.4,Access,,BX2014,44.7,54.6,62.7,57.5,48.9,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,NEPAL
634,bachelor of commerce,LOA,Satisfactory,0,Studiocity,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,56.6,60.9,68.7,73.8,84.6,Access,,BX2011,63.4,68.9,65.6,77.6,65.9,Access,,BX2014,35.6,60.1,57.6,77.4,67.3,Access,,,,Non-IT,,PAPUA NEW GUINEA
635,bachelor of commerce,New,Satisfactory,0,4R Essential Skills,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,71.8,64.2,90.4,56.0,69.6,Access,,BX2011,68.0,64.0,60.2,69.8,64.6,No Access,,BX2014,67.2,55.1,96.6,20.7,68.0,Access,,,,Non-IT,,PAPUA NEW GUINEA
636,bachelor of commerce,SRI to JCUB,Satisfactory,0,Essential Skills,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,72.8,69.1,78.7,74.8,79.2,Access,,BX2011,81.3,73.3,74.8,80.4,88.0,Access,,BX2014,75.3,79.7,76.3,75.9,73.7,Access,,,,Non-IT,,PAPUA NEW GUINEA
637,bachelor of commerce,Transferred,Satisfactory,0,Writing,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1112,63.5,74.9,72.0,61.5,61.8,Access,,BX2011,58.3,68.3,68.1,66.6,61.1,Access,,BX2014,73.3,75.2,67.8,70.6,65.2,No Access,,,,Non-IT,,PAPUA NEW GUINEA
638,bachelor of commerce,Transferred,Satisfactory,0,Referencing,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,BU1112,63.3,73.3,70.0,34.4,73.8,Access,,BX2011,72.4,69.2,9.2,84.6,80.9,Access,,BX2014,88.9,67.5,70.7,82.6,74.7,No Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,PAPUA NEW GUINEA
639,bachelor of commerce,Transferred,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,61.5,68.0,66.5,66.2,57.4,Access,Attendance,BX2011,85.5,74.9,60.8,76.7,66.7,Access,Non submission,BX2014,71.4,67.2,63.3,76.7,71.8,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,PAPUA NEW GUINEA
640,bachelor of commerce,New,Satisfactory,0,4R Essential Skills,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,71.6,77.2,74.9,74.2,67.8,No Access,,BX2011,72.1,66.3,68.3,64.7,64.4,Access,,BX2014,27.4,62.7,68.8,60.9,62.4,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,PAPUA NEW GUINEA
641,bachelor of commerce,New,Satisfactory,0,Essential Skills and Reading,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1112,63.2,63.5,68.2,78.8,60.9,No Access,,BX2011,61.1,81.2,66.1,70.0,81.2,Access,,BX2014,63.7,65.6,68.8,63.7,69.3,Access,,,,Non-IT,,PAPUA NEW GUINEA
642,bachelor of commerce,LOA,Satisfactory,0,Writing,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,59.3,35.4,63.9,81.2,65.6,Access,,BX2011,82.4,67.8,76.8,74.0,75.9,No Access,,BX2014,56.4,79.5,71.5,69.0,72.6,No Access,,,,Non-IT,,PAPUA NEW GUINEA
643,bachelor of commerce,Return to Study,Satisfactory,0,Essential Skills and Reading,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,75.5,60.0,71.8,70.7,77.8,Access,,BX2011,78.9,82.8,57.5,62.3,79.0,Access,,BX2014,66.7,70.2,67.1,66.9,61.5,Access,,,,Non-IT,,REPUBLIC OF KOREA (SOUTH)
644,bachelor of commerce,LOA,Satisfactory,0,Essential Skills,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1112,82.8,67.7,77.9,69.8,76.6,No Access,,BX2011,69.7,93.4,6.7,66.1,68.9,No Access,,BX2014,76.1,63.2,84.2,93.8,78.9,Access,,,,Non-IT,,UGANDA
645,bachelor of commerce,LOA,Satisfactory,0,Writing,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1112,73.6,71.1,64.2,58.8,73.3,Access,,BX2011,68.9,72.0,74.6,66.5,71.9,Access,,BX2014,80.0,69.8,73.2,63.5,73.7,Access,,,,Non-IT,,UNKNOWN OS
646,bachelor of commerce,New,Satisfactory,0,Essential Skills and Reading,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1112,77.2,70.3,70.0,49.4,79.9,No Access,,BX2011,75.7,71.2,79.1,61.2,67.4,Access,,BX2014,65.0,79.0,72.9,68.0,61.0,No Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,VIETNAM
647,master of international tourism and hospitality management - master of business administration,Transferred,Satisfactory,0,Essential Skills,Enrollment,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,80.7,67.7,79.1,66.6,69.2,Access,Attendance,LB5113,68.5,69.6,86.0,71.8,63.4,Access,Non submission,LB5202,76.1,68.0,69.4,26.3,63.5,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bangladesh
648,master of international tourism and hospitality management - master of business administration,First year,Satisfactory,0,Referencing,Lecturer,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,60.7,74.4,74.0,67.2,70.5,Access,,LB5113,65.6,65.3,69.3,67.5,64.4,Access,,LB5202,4.3,76.7,75.3,72.2,56.9,No Access,,,,Non-IT,,Fiji
649,master of international tourism and hospitality management - master of business administration,Return to Study,Satisfactory,0,Studiocity,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,68.3,80.5,78.6,69.5,74.9,Access,,LB5113,78.6,62.0,68.5,64.2,64.1,No Access,,LB5202,90.2,51.1,66.2,68.6,68.5,Access,,,,Non-IT,,India
650,master of international tourism and hospitality management - master of business administration,New,Satisfactory,0,4R Essential Skills,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,70.0,71.6,63.1,72.5,65.1,Access,,LB5113,68.3,76.0,74.6,65.5,66.3,No Access,,LB5202,62.1,70.5,62.3,77.7,82.1,No Access,,,,Non-IT,,India
651,master of international tourism and hospitality management - master of business administration,Transferred,Satisfactory,0,Studiocity,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,60.0,72.0,70.6,66.4,66.4,Access,,LB5113,64.0,61.5,68.0,72.3,70.8,Access,,LB5202,75.8,27.3,58.4,92.7,69.0,Access,,,,Non-IT,,India
652,master of international tourism and hospitality management - master of business administration,SRI to JCUB,Satisfactory,0,Referencing,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,59.2,69.0,81.4,72.0,82.8,No Access,,LB5113,70.0,63.7,66.9,73.5,77.5,No Access,,LB5202,83.0,81.2,90.5,78.9,68.6,No Access,,,,Non-IT,,India
653,master of international tourism and hospitality management - master of business administration,First year,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,81.3,62.0,61.7,56.7,65.3,Access,,LB5113,68.0,91.1,80.2,80.5,66.1,Access,,LB5202,66.8,73.0,78.4,58.1,75.1,No Access,,,,Non-IT,,India
654,master of international tourism and hospitality management - master of business administration,First year,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,62.2,62.9,60.7,68.8,70.7,Access,,LB5113,65.6,57.6,79.6,14.3,74.6,Access,,LB5202,65.4,77.1,63.5,73.4,62.5,Access,,,,Non-IT,,India
655,master of international tourism and hospitality management - master of business administration,New,Satisfactory,0,Studiocity,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,37.1,71.1,77.2,58.2,62.7,No Access,,LB5113,95.1,58.8,77.9,61.3,61.0,Access,,LB5202,73.2,64.3,69.3,64.2,66.7,Access,,,,Non-IT,,India
656,master of international tourism and hospitality management - master of business administration,Continuing,Satisfactory,0,4R Essential Skills,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,77.7,64.0,68.5,72.6,75.6,Access,,LB5113,65.5,65.2,76.3,67.0,57.5,Access,,LB5202,73.6,65.6,63.7,82.4,72.3,Access,,,,Non-IT,,India
657,master of international tourism and hospitality management - master of business administration,Return to Study,Satisfactory,0,4R Essential Skills,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,84.2,72.4,65.0,60.7,89.2,Access,,LB5113,74.4,63.3,60.5,74.7,61.2,Access,,LB5202,71.6,53.9,74.0,83.0,77.9,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,India
658,master of international tourism and hospitality management - master of business administration,First year,Satisfactory,0,Essential Skills,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,62.8,64.2,77.3,67.0,63.2,Access,,LB5113,73.6,73.7,69.9,62.6,66.5,Access,,LB5202,90.5,69.7,50.6,65.8,76.3,Access,,,,Non-IT,,India
659,master of international tourism and hospitality management - master of business administration,New,Satisfactory,0,Referencing,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,91.5,75.4,65.5,71.0,57.6,Access,Attendance,LB5113,67.0,80.2,59.7,67.2,61.9,Access,Attendance,LB5202,77.4,75.1,67.9,61.9,67.3,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,India
660,master of international tourism and hospitality management - master of business administration,New,Satisfactory,0,Studiocity,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,68.9,71.8,59.4,56.9,71.0,Access,,LB5113,76.0,67.4,69.0,67.3,69.0,Access,,LB5202,79.8,78.9,66.8,65.3,63.5,Access,,,,Non-IT,,India
661,master of international tourism and hospitality management - master of business administration,Transferred,Satisfactory,0,Essential Skills and Reading,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,63.8,77.9,51.3,67.3,73.1,Access,,LB5113,70.6,91.7,77.8,81.5,78.6,Access,,LB5202,75.7,72.6,68.9,67.2,73.7,No Access,,,,Non-IT,,KENYA
662,master of international tourism and hospitality management - master of business administration,SRI to JCUB,Satisfactory,0,Essential Skills,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,73.4,58.8,88.7,69.7,64.0,Access,,LB5113,67.5,79.0,78.3,68.2,78.8,Access,,LB5202,71.7,70.6,69.4,73.2,80.1,Access,,,,Non-IT,,KOSOVO
663,master of international tourism and hospitality management - master of business administration,Continuing,Satisfactory,0,Studiocity,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,67.8,72.0,66.3,75.4,72.3,Access,,LB5113,64.9,74.7,79.9,65.0,62.2,Access,,LB5202,74.4,73.2,68.1,85.0,66.6,No Access,,,,Non-IT,,MONGOLIA
664,master of international tourism and hospitality management - master of business administration,Return to Study,Satisfactory,0,4R Essential Skills,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,95.1,65.3,69.6,58.6,73.5,Access,,LB5113,67.7,75.4,69.3,81.8,68.6,No Access,,LB5202,66.8,91.2,71.8,72.8,63.4,No Access,,,,Non-IT,,NEPAL
665,master of international tourism and hospitality management - master of business administration,LOA,Academic Caution,1,Writing,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,61.7,55.3,75.7,51.7,65.7,Access,Non submission,LB5113,54.8,58.1,75.2,67.4,63.0,Access,Attendance,LB5202,63.3,59.5,68.8,45.0,65.3,No Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,Non-IT,,NEPAL
666,master of international tourism and hospitality management - master of business administration,SRI to JCUB,Satisfactory,0,Studiocity,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,73.7,88.1,77.0,68.0,91.1,Access,,LB5113,79.9,68.9,71.1,76.8,80.0,Access,,LB5202,83.4,62.5,90.0,18.9,67.0,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,UGANDA
667,master of international tourism and hospitality management - master of business administration,SRI to JCUB,Satisfactory,0,Referencing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,86.6,75.8,79.2,17.6,75.4,Access,,LB5113,63.2,64.8,82.4,74.2,77.0,Access,,LB5202,75.1,73.2,84.7,66.5,76.8,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,VIETNAM
668,master of data science (professional),Excluded,Excluded,4,Essential Skills,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,MA5831,0.0,0.0,0.0,0.0,37.5,Access,Concern for welfare,MA5840,0.0,0.0,0.0,0.0,43.0,Access,Concern for welfare,MA5851,0.0,0.0,0.0,0.0,53.1,No Access,Concern for welfare,,Death in family,IT,,Bangladesh
669,master of data science (professional),Transferred,Satisfactory,0,4R Essential Skills,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,MA5831,70.7,75.6,72.5,73.6,69.9,Access,,MA5840,66.3,75.0,75.3,91.3,66.3,No Access,,MA5851,75.5,73.3,69.6,68.5,77.6,No Access,,,,IT,,Bhutan
670,master of data science (professional),First year,Satisfactory,0,4R Essential Skills,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,MA5831,63.2,65.0,71.3,72.6,62.2,Access,,MA5840,77.6,63.2,91.9,65.8,59.1,Access,,MA5851,75.1,68.2,83.6,64.9,70.8,Access,,,,IT,,India
671,master of data science (professional),First year,Satisfactory,0,Essential Skills,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,MA5831,99.9,78.6,68.4,74.4,66.7,No Access,,MA5840,62.3,70.7,69.9,81.6,63.4,Access,,MA5851,77.4,65.0,67.4,72.4,63.8,Access,,,,IT,,India
672,master of data science (professional),Transferred,Satisfactory,0,Essential Skills and Reading,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,MA5831,79.3,68.3,72.4,90.2,65.4,Access,,MA5840,34.5,68.9,71.0,66.8,78.2,Access,,MA5851,68.4,71.0,75.3,67.2,73.3,No Access,,,,IT,,India
673,master of data science (professional),New,Satisfactory,0,4R Essential Skills,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,MA5831,10.4,70.0,76.0,62.9,71.1,Access,,MA5840,76.3,67.1,17.0,81.3,76.8,Access,,MA5851,81.4,91.0,69.7,11.8,66.3,No Access,,,,IT,,India
674,master of data science (professional),First year,Academic Caution,2,Writing,Enrollment,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,MA5831,43.5,74.7,59.3,48.0,30.1,Access,Non submission,MA5840,41.2,60.7,63.9,53.0,47.8,Access,Non submission,MA5851,49.5,59.2,61.5,61.8,53.4,No Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,,India
