student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,attendance_adj,avg_assessment,avg_attendance
65,master of business administration,First year,Conditional,1.0,4R Essential Skills,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,82.21,27.22,94.47,97.38,59.24,Access,Attendance,LB5202,55.15,7.2,58.66,18.49,56.12771782622708,Access,Non Submission,LB5205,61.13,37.05,84.32,73.4,62.6225679111411,Access,Concern for Welfare,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,Non-IT,59.24,58.056666666666665,59.30757143434205
15,master of business administration,New,Satisfactory,0.0,Writing,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,71.27,72.38,65.55,78.41,67.84,Access,Non Submission,LB5202,77.12,66.1,95.0,88.81,63.2,Access,Concern for Welfare,LB5205,68.88,77.07,74.26,92.9,74.87,Access,Concern for Welfare,,,Non-IT,74.95,77.31250000000001,70.215
157,master of education - master of business administration,Transferred,Satisfactory,0.0,,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,64.57,40.0,81.73,85.75,77.83,Access,Non Submission,ED5880,80.02,64.88,67.74,47.34,93.59,Access,Attendance,LB5113,74.47,47.42,61.9,62.25,74.02,No Access,Concern for Welfare,,,Non-IT,100.0,64.83916666666666,86.36
41,master of business administration,LOA,Satisfactory,0.0,,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,74.7,86.13,49.84,58.54,67.37,Access,Concern for Welfare,LB5202,57.58,59.64,78.49,66.01,74.31,Access,Non Submission,LB5205,62.71,70.34,59.36,60.49,77.12,Access,Attendance,,,Non-IT,76.08,65.31916666666667,73.72
493,master of professional accounting,Transferred,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,76.4,77.01,95.0,59.31,84.4,No Access,Concern for Welfare,CO5103,50.41,58.1,84.63,41.07,78.47,Access,Concern for Welfare,CO5109,84.57,77.37,67.56,90.17,81.35,No Access,Concern for Welfare,,,Non-IT,86.63,71.8,82.7125
380,master of engineering management,LOA,Satisfactory,0.0,,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,EG5200,70.63,68.01,89.93,62.64,60.0,No Access,Non Submission,EG5220,76.39,93.45,40.0,52.56,64.71,Access,Concern for Welfare,EG5310,67.19,83.83,84.94,79.38,85.28,Access,Concern for Welfare,,,Non-IT,70.38,72.4125,70.0925
188,master of education - master of business administration,LOA,Conditional,1.0,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,13.46,24.6,9.44,2.23,13.24,No Access,Concern for Welfare,ED5880,7.14,80.83,66.72,18.44,30.0,Access,Attendance,LB5113,93.63,88.09,2.79,36.05,30.0,No Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,Non-IT,13.24,36.95166666666668,21.62
217,master of information technology,First year,Conditional,2.0,Studiocity,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,30.39,69.13,30.07,43.19,72.24,Access,Non Submission,CP5047,70.83,51.79,2.62,90.1,58.12439910393599,No Access,Non Submission,CP5503,34.96,5.22,65.99,23.46,80.39930172805632,Access,Non Submission,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management,IT,72.24,43.145833333333336,70.75092520799808
53,master of business administration,Return to Study,Conditional,1.0,,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,63.71,13.79,7.89,86.37,89.24,Access,Non Submission,LB5202,7.11,34.93,63.59,29.61,85.95209924392452,No Access,Non Submission,LB5205,68.4,59.93,34.22,13.37,72.50547363266892,Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Poor time management,Non-IT,89.24,40.24333333333333,84.23439321914836
338,bachelor of business,SRI to JCUB,Satisfactory,0.0,,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,52.02,88.34,54.86,82.12,76.41,No Access,Non Submission,BU1003,58.52,74.56,68.64,76.16,80.32,Access,Concern for Welfare,BU1007,70.0,68.2,88.22,81.55,77.35,Access,Attendance,,,Non-IT,90.81,71.9325,81.2225
296,bachelor of business,Excluded,Conditional,1.0,,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,44.55,6.95,53.04,58.84,84.24,No Access,Concern for Welfare,BU1003,32.56,52.24,82.78,11.57,77.0153350092149,No Access,Non Submission,BU1007,27.09,46.64,77.05,57.76,92.41350459782298,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,Non-IT,84.24,45.92250000000001,84.47720990175947
252,master of information technology,New,Satisfactory,0.0,Studiocity,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,76.04,72.77,55.46,55.14,73.3,Access,Non Submission,CP5047,69.39,65.88,74.37,76.95,73.89,No Access,Concern for Welfare,CP5503,64.98,66.78,62.14,40.11,71.7,Access,Concern for Welfare,,,IT,83.51,65.00083333333333,75.6
462,bachelor of information technology,Return to Study,Conditional,2.0,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP1401,39.12,68.14,3.42,96.58,37.24,Access,Non Submission,CP1402,79.1,92.07,23.28,35.79,31.68793729918985,Access,Non Submission,CP1404,39.87,67.2,48.71,76.21,38.30863160979082,No Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management,IT,37.24,55.79083333333335,36.11914222724517
456,bachelor of information technology,First year,Conditional,1.0,Referencing,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,46.13,30.56,36.62,51.91,87.24,No Access,Non Submission,CP1402,91.43,52.73,75.25,42.59,69.89533376889644,Access,Non Submission,CP1404,23.75,29.05,7.4,36.76,74.92694451673549,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,IT,87.24,43.68166666666667,79.82556957140798
696,postgraduate qualifying program - business,Excluded,Satisfactory,0.0,,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5202,65.68,62.97,54.35,64.98,73.0,No Access,Concern for Welfare,LB5203,83.08,40.0,90.38,72.65,87.41,Access,Attendance,LB5212,79.02,64.06,56.9,63.3,71.37,Access,Concern for Welfare,,,Non-IT,70.27,66.4475,75.5125
270,bachelor of business,First year,Conditional,1.0,Essential Skills and Reading,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,92.74,42.02,30.72,13.64,36.24,Access,Attendance,BU1003,23.18,18.92,18.27,85.12,35.80778438774088,Access,Non Submission,BU1007,28.27,18.76,29.27,0.15,51.25729404358014,Access,Attendance,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,Non-IT,36.24,33.42166666666666,39.88626960783026
202,master of information technology,Transferred,Satisfactory,0.0,,Enrollment,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,72.69,53.08,95.0,83.18,98.92,No Access,Attendance,CP5047,65.6,57.36,86.61,74.84,73.8,Access,Attendance,CP5503,92.46,72.06,58.86,57.82,74.49,Access,Non Submission,,,IT,86.81,72.46333333333335,83.505
162,master of education - master of business administration,SRI to JCUB,Satisfactory,0.0,,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,81.5,95.0,61.4,66.41,75.7,Access,Non Submission,ED5880,77.93,82.57,76.12,57.57,63.62,Access,Attendance,LB5113,56.61,76.65,68.05,66.63,68.61,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,89.97,72.20333333333333,74.475
556,master of international tourism and hospitality management,LOA,Satisfactory,0.0,,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,70.47,66.41,95.0,61.1,62.38,Access,Attendance,TO5103,80.18,70.68,82.3,63.74,71.51,Access,Attendance,TO5104,65.69,83.79,56.12,95.0,80.59,Access,Attendance,,,Non-IT,82.15,74.20666666666666,74.1575
402,master of engineering management,First year,Conditional,4.0,4R Essential Skills,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,EG5200,22.97,25.89,21.87,13.29,38.24,Access,Attendance,EG5220,56.65,95.07,19.64,89.02,36.978658867440096,Access,Concern for Welfare,EG5310,37.38,4.53,75.39,85.73,42.731705816245096,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,Non-IT,38.24,45.619166666666665,39.0475911709213
477,master of professional accounting,SRI to JCUB,Satisfactory,0.0,,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,52.21,67.58,78.49,68.45,81.45,Access,Non Submission,CO5103,62.48,50.41,85.85,56.99,73.18,Access,Attendance,CO5109,61.75,55.99,73.41,81.46,67.08,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,84.18,66.25583333333334,76.4725
106,master of education - master of business administration,SRI to JCUB,Satisfactory,0.0,,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,40.68,73.56,76.4,76.34,90.71,Access,Attendance,ED5880,85.95,72.25,85.61,53.93,96.59,Access,Concern for Welfare,LB5113,79.62,50.82,45.64,51.86,76.65,No Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,72.48,66.055,84.10750000000002
566,master of international tourism and hospitality management,Transferred,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,75.29,57.08,43.98,57.72,66.64,Access,Attendance,TO5103,86.38,59.95,52.7,51.05,72.89,No Access,Concern for Welfare,TO5104,64.77,62.18,67.42,52.36,71.31,Access,Non Submission,,,Non-IT,65.2,60.90666666666666,69.01
390,master of engineering management,Transferred,Satisfactory,0.0,,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,EG5200,87.58,51.1,80.21,72.01,71.97,No Access,Concern for Welfare,EG5220,72.27,68.67,65.75,56.42,82.42,Access,Concern for Welfare,EG5310,61.32,53.95,67.91,66.26,80.74,No Access,Concern for Welfare,,,Non-IT,91.95,66.95416666666667,81.77
2,master of business administration,Continuing,Conditional,2.0,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,31.14,54.66,81.72,1.96,92.13253340883058,Access,Non Submission,LB5202,95.23,48.61,14.68,44.77,83.561936553192,No Access,Concern for Welfare,LB5205,3.72,38.52,25.8,11.8,94.15652931318124,No Access,Non Submission,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,Non-IT,92.13253340883058,37.7175,90.4958831710086
652,master of international tourism and hospitality management - master of business administration,Continuing,Conditional,1.0,,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,66.9,94.29,17.1,4.98,71.24,No Access,Attendance,LB5113,41.65,36.71,16.07,87.31,70.32243859519222,No Access,Attendance,LB5202,67.83,0.44,27.73,44.06,61.50289147651544,No Access,Attendance,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,Non-IT,71.24,42.08916666666666,68.57633251792691
562,master of international tourism and hospitality management,SRI to JCUB,Satisfactory,0.0,,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,80.7,70.05,62.74,56.3,92.76,No Access,Attendance,TO5103,64.97,88.03,53.87,77.93,82.58,Access,Non Submission,TO5104,72.26,88.24,72.27,55.52,78.19,No Access,Concern for Welfare,,,Non-IT,67.44,70.24,80.2425
81,master of business administration,New,Satisfactory,0.0,Writing,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,74.65,70.32,73.0,73.63,80.9,Access,Attendance,LB5202,58.98,71.36,51.83,71.07,70.16,No Access,Attendance,LB5205,63.46,71.7,62.11,47.81,72.73,No Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,83.9,65.82666666666667,76.92250000000001
206,master of information technology,Continuing,Conditional,1.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,32.88,76.88,30.78,46.94,77.24,Access,Concern for Welfare,CP5047,40.16,6.51,82.47,82.8,69.99658034848854,No Access,Concern for Welfare,CP5503,20.24,47.18,2.34,93.25,69.7078651148516,Access,Concern for Welfare,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Mental health,IT,77.24,46.86916666666667,73.54611136583503
35,master of business administration,Excluded,Satisfactory,0.0,,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,73.72,60.31,95.0,72.66,88.04,Access,Attendance,LB5202,54.37,79.51,58.86,80.63,73.45,Access,Non Submission,LB5205,44.16,79.05,68.7,72.14,66.56,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,93.89,69.92583333333333,80.485
509,master of professional accounting,Return to Study,Conditional,2.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CO5117,8.95,71.49,67.25,63.49,58.24,Access,Concern for Welfare,CO5103,39.46,24.23,28.34,55.31,55.52695177748315,Access,Attendance,CO5109,25.89,16.16,2.9,58.15,64.22480543730799,No Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,Non-IT,58.24,38.46833333333333,59.057939303697786
428,bachelor of information technology,Excluded,Conditional,2.0,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP1401,39.33,34.99,99.08,65.63,62.64058615245094,Access,Concern for Welfare,CP1402,19.2,9.08,22.2,3.15,57.43738335538093,No Access,Concern for Welfare,CP1404,82.01,0.97,78.27,67.37,66.6270023600936,Access,Concern for Welfare,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Mental health,IT,62.64058615245094,43.44,62.3363895050941
455,bachelor of information technology,Return to Study,Conditional,1.0,,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,86.57,38.86,91.3,55.06,93.24,Access,Concern for Welfare,CP1402,54.76,28.98,66.32,49.81,84.13445230528923,Access,Attendance,CP1404,36.34,42.34,38.41,89.79,87.85004629578731,No Access,Non Submission,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,IT,93.24,56.545,89.61612465026914
367,master of engineering management,First year,Satisfactory,0.0,Studiocity,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,EG5200,57.09,80.86,54.84,56.71,60.0,Access,Non Submission,EG5220,84.32,53.22,75.32,53.9,73.46,Access,Non Submission,EG5310,85.44,75.39,85.83,40.0,60.0,Access,Non Submission,,,Non-IT,83.24,66.91000000000001,69.175
92,master of business administration,First year,Conditional,2.0,Studiocity,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,25.61,39.38,72.65,38.9,92.24,Access,Non Submission,LB5202,71.02,33.91,54.89,60.64,100.0,Access,Concern for Welfare,LB5205,63.96,29.18,44.15,11.4,97.04588250857036,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,Non-IT,92.24,45.47416666666666,95.3814706271426
340,bachelor of business,LOA,Conditional,2.0,,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,96.37,61.74,72.56,93.15,64.4662196269483,No Access,Non Submission,BU1003,66.42,61.78,68.77,27.06,57.7426730605229,Access,Attendance,BU1007,27.31,23.64,56.45,40.1,75.55512393654355,Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Mental health,Non-IT,64.4662196269483,57.94583333333333,65.55755906274076
565,master of international tourism and hospitality management,First year,Satisfactory,0.0,Referencing,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,50.39,40.0,87.35,65.01,91.35,No Access,Attendance,TO5103,69.12,90.8,51.19,71.41,72.97,Access,Attendance,TO5104,55.25,57.69,73.08,83.24,75.06,Access,Attendance,,,Non-IT,87.88,66.21083333333334,81.815
346,master of engineering management,Return to Study,Satisfactory,0.0,,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,EG5200,43.6,70.98,69.89,92.93,70.06,Access,Concern for Welfare,EG5220,63.92,71.9,55.16,67.37,72.09,No Access,Non Submission,EG5310,57.96,63.79,82.89,65.1,72.21,Access,Concern for Welfare,,,Non-IT,72.09,67.12416666666667,71.61250000000001
242,master of information technology,Transferred,Satisfactory,0.0,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,46.09,79.56,57.71,76.76,68.67,Access,Concern for Welfare,CP5047,93.66,70.97,58.45,78.8,80.24,Access,Concern for Welfare,CP5503,51.15,62.52,43.38,47.58,81.78,Access,Non Submission,,,IT,71.52,63.88583333333333,75.5525
14,master of business administration,Continuing,Conditional,1.0,,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,86.44,72.51,41.21,13.6,85.24,Access,Attendance,LB5202,7.96,36.61,10.16,18.99,82.07432201760847,Access,Concern for Welfare,LB5205,22.1,63.23,28.87,14.86,87.10278066496419,Access,Concern for Welfare,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Mental health,Non-IT,85.24,34.71166666666667,84.91427567064316
316,bachelor of business,Transferred,Satisfactory,0.0,,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1002,84.27,43.45,73.35,60.35,70.17,No Access,Non Submission,BU1003,81.06,68.19,89.74,56.26,63.17,Access,Non Submission,BU1007,67.71,62.64,82.97,72.08,74.73,No Access,Non Submission,,,Non-IT,90.53,70.17250000000001,74.65
