student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,risk,country
584,BTHE,Transferred,Satisfactory,0,Referencing,Other,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO1008,73.1,73.4,71.3,72.8,67.4,No Access,Attendance,TO2117,62.8,85.1,71.2,65.9,80.2,Access,Concern for Welfare,TO3052,71.7,76.9,67.3,79.8,66.7,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Kenya
585,BTHE,SRI to JCUB,Satisfactory,0,Writing,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Email,TO1008,74.8,80.6,64.5,65.9,84.2,Access,Non Submission,TO2117,62.8,75.0,61.6,68.4,87.9,Access,Non Submission,TO3052,76.6,74.1,82.8,71.6,62.8,Access,Non Submission,,Mental Health,Non-IT,Low,Malaysia
586,BTHE,Continuing,Satisfactory,0,Writing,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO1008,77.3,71.4,76.5,76.0,70.1,No Access,Attendance,TO2117,70.7,67.9,87.5,77.0,60.0,Access,Concern for Welfare,TO3052,77.1,77.5,66.0,70.3,78.8,Access,Non Submission,,No Issue Reported,Non-IT,Low,Nepal
587,BTHE,Return to Study,Academic Caution,2,4R Essential Skills,Other,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO1008,47.6,59.9,59.1,69.4,71.9,Access,Attendance,TO2117,55.2,62.4,66.5,51.0,38.2,Access,Attendance,TO3052,67.7,79.2,48.0,64.7,52.8,No Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Mental Health,Non-IT,High,Nepal
588,BTHE,First year,Satisfactory,0,Referencing,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,92.5,64.1,59.7,77.4,69.9,Access,Concern for Welfare,TO2117,62.1,69.9,64.2,15.2,64.5,Access,Concern for Welfare,TO3052,55.2,68.3,72.9,29.9,74.2,Access,Attendance,,Late Enrollment,Non-IT,Medium,Nigeria
589,BTHE,Transferred,Satisfactory,2,Studiocity,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Phone,TO1008,62.6,64.6,68.3,12.1,53.1,Access,Non Submission,TO2117,62.7,80.0,74.1,74.1,69.7,Access,Non Submission,TO3052,95.9,27.7,73.5,53.7,61.9,Access,Non Submission,,No Issue Reported,Non-IT,Medium,Papua New Guinea
590,BTHE,New,Satisfactory,0,Essential Skills,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO1008,31.9,71.8,79.2,79.5,62.0,Access,Non Submission,TO2117,58.0,65.9,58.1,67.1,72.9,Access,Attendance,TO3052,59.3,66.4,93.6,66.5,51.5,Access,Concern for Welfare,,No Issue Reported,Non-IT,High,Sri Lanka
591,BTHE,First year,Satisfactory,0,Writing,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO1008,67.3,30.0,71.0,71.2,76.5,No Access,Attendance,TO2117,75.3,56.1,98.3,70.2,63.9,Access,Attendance,TO3052,59.7,68.7,64.3,70.4,72.4,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Medium,Sri Lanka
592,BTHE,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Enrollment,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,77.2,77.0,71.8,69.5,66.7,Access,Attendance,TO2117,99.4,72.8,80.7,78.3,77.3,Access,Concern for Welfare,TO3052,83.8,63.2,71.0,66.5,71.4,Access,Non Submission,,Poor Time Management,Non-IT,Low,Sweden
593,BTHE,First year,Conditional,2,4R Essential Skills,Lecturer,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO1008,54.1,48.2,52.0,51.4,51.7,No Access,Attendance,TO2117,29.0,58.9,44.5,61.7,34.2,Access,Non Submission,TO3052,75.4,52.2,54.8,20.7,59.5,No Access,Attendance,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in Family,Non-IT,High,Uganda
594,BTHE,Transferred,Satisfactory,0,Referencing,Other,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,74.6,72.8,65.5,69.4,68.9,Access,Concern for Welfare,TO2117,78.5,70.0,63.4,68.2,73.4,Access,Attendance,TO3052,77.1,75.4,74.3,70.2,67.3,Access,Non Submission,,No Issue Reported,Non-IT,Low,Vietnam
595,BTHE,First year,Satisfactory,0,Essential Skills,Other,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO1008,79.2,59.7,78.4,82.5,75.4,Access,Concern for Welfare,TO2117,70.8,71.5,92.7,61.4,67.8,No Access,Non Submission,TO3052,69.2,60.2,67.6,55.5,62.3,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,Medium,Vietnam
596,BTHE,Transferred,Satisfactory,0,Writing,Other,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO1008,66.6,92.0,67.2,31.5,75.2,No Access,Concern for Welfare,TO2117,67.1,97.2,69.1,61.3,59.8,Access,Concern for Welfare,TO3052,68.5,69.7,68.4,67.3,62.4,Access,Attendance,,Death in Family,Non-IT,Low,Vietnam
597,BTHE,Return to Study,Satisfactory,0,Essential Skills and Reading,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO1008,71.6,60.5,83.6,77.4,82.5,Access,Attendance,TO2117,69.1,72.5,65.3,65.6,65.9,Access,Attendance,TO3052,75.7,65.8,62.0,59.4,61.9,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Vietnam
598,BTHE,Transferred,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Email,TO1008,75.6,59.9,82.0,65.4,83.9,Access,Concern for Welfare,TO2117,71.6,59.7,75.4,65.0,70.6,Access,Attendance,TO3052,0.8,71.6,69.6,68.1,81.1,Access,Non Submission,,No Issue Reported,Non-IT,Low,Vietnam
599,BTHE,Transferred,Satisfactory,0,Referencing,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,68.6,72.0,65.4,75.0,86.8,Access,Non Submission,TO2117,97.1,68.5,63.3,71.4,61.1,No Access,Attendance,TO3052,66.9,64.4,59.1,72.8,71.0,No Access,Non Submission,,No Issue Reported,Non-IT,Low,Vietnam
600,BTHE,Continuing,Satisfactory,0,Referencing,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,TO1008,69.4,68.6,74.4,72.5,67.8,Access,Non Submission,TO2117,0.4,78.0,68.8,74.4,66.2,No Access,Non Submission,TO3052,68.0,74.0,77.7,58.7,80.8,No Access,Attendance,,Sickness,Non-IT,Low,Zimbabwe
601,MPA-MBA,Transferred,Satisfactory,0,4R Essential Skills,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,63.2,72.2,22.8,99.6,76.8,Access,Concern for Welfare,CO5103,57.9,99.4,90.3,75.6,70.0,Access,Concern for Welfare,LB5113,76.5,69.0,62.2,3.8,64.2,Access,Attendance,,No Issue Reported,Non-IT,Low,Bangladesh
602,MPA-MBA,Transferred,Satisfactory,0,Writing,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,64.2,64.8,83.0,65.0,58.2,No Access,Non Submission,CO5103,77.9,98.3,67.5,22.4,77.4,Access,Attendance,LB5113,66.8,74.8,74.2,69.2,66.7,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Bhutan
603,MPA-MBA,New,Satisfactory,0,Referencing,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CO5117,67.5,63.1,69.8,67.7,60.2,Access,Concern for Welfare,CO5103,71.4,71.8,56.3,72.7,73.3,Access,Non Submission,LB5113,76.3,62.9,62.4,64.3,76.3,No Access,Attendance,,No Issue Reported,Non-IT,Medium,Bhutan
604,MPA-MBA,Return to Study,Satisfactory,0,Referencing,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Email,CO5117,81.4,98.3,70.9,68.1,66.6,No Access,Concern for Welfare,CO5103,71.9,79.6,59.5,65.5,82.8,Access,Concern for Welfare,LB5113,60.8,74.5,83.6,61.9,65.8,No Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,Low,Bhutan
605,MPA-MBA,SRI to JCUB,Satisfactory,0,Writing,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Phone,CO5117,97.0,73.4,80.0,66.5,67.2,Access,Concern for Welfare,CO5103,72.5,74.3,64.8,98.3,56.5,No Access,Concern for Welfare,LB5113,79.1,31.5,39.6,69.1,78.8,Access,Non Submission,,No Issue Reported,Non-IT,Low,Bhutan
606,MPA-MBA,Continuing,Satisfactory,0,Writing,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,No,Phone,CO5117,79.9,71.6,67.2,77.7,63.3,Access,Non Submission,CO5103,70.9,75.9,67.1,96.7,84.4,Access,Non Submission,LB5113,90.3,71.6,68.9,77.0,69.2,Access,Attendance,,Poor Time Management,Non-IT,Low,Bhutan
607,MPA-MBA,New,Satisfactory,0,Referencing,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,67.3,59.3,69.8,97.7,73.3,Access,Non Submission,CO5103,71.4,92.0,69.6,67.9,63.7,Access,Non Submission,LB5113,59.5,65.0,69.0,60.9,66.4,No Access,Non Submission,,Late Enrollment,Non-IT,Medium,Bhutan
608,MPA-MBA,LOA,Satisfactory,0,Essential Skills and Reading,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,57.7,70.2,75.6,73.6,79.8,No Access,Attendance,CO5103,76.4,64.5,65.5,77.1,80.8,Access,Non Submission,LB5113,78.8,78.8,87.1,66.5,79.9,Access,Non Submission,,No Issue Reported,Non-IT,Low,Colombia
609,MPA-MBA,Return to Study,Satisfactory,0,Writing,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,21.0,10.7,99.1,63.3,65.5,Access,Non Submission,CO5103,93.9,63.9,70.6,68.9,70.5,Access,Concern for Welfare,LB5113,56.8,79.8,66.9,55.3,65.3,Access,Concern for Welfare,,Mental Health,Non-IT,Medium,Fiji
610,MPA-MBA,Return to Study,Satisfactory,0,Essential Skills and Reading,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,68.0,75.3,64.8,72.5,75.7,Access,Non Submission,CO5103,63.7,67.2,47.4,64.4,79.6,Access,Concern for Welfare,LB5113,60.6,77.9,72.9,64.8,71.0,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Fiji
611,MPA-MBA,LOA,Satisfactory,0,Essential Skills,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,64.2,70.0,60.3,78.5,53.5,Access,Non Submission,CO5103,66.2,33.4,64.1,61.5,83.3,No Access,Non Submission,LB5113,72.6,80.2,54.7,71.3,76.5,Access,Non Submission,,No Issue Reported,Non-IT,Low,India
612,MPA-MBA,SRI to JCUB,Satisfactory,0,Referencing,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,85.6,82.1,79.2,65.5,79.2,No Access,Concern for Welfare,CO5103,77.3,73.6,78.4,65.3,63.3,Access,Concern for Welfare,LB5113,62.3,64.6,70.4,62.4,73.2,Access,Attendance,,No Issue Reported,Non-IT,Low,India
613,MPA-MBA,Transferred,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,92.3,81.7,77.7,81.2,71.3,Access,Attendance,CO5103,70.4,72.7,68.1,85.6,64.3,No Access,Concern for Welfare,LB5113,70.5,78.9,74.5,61.5,72.1,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,India
614,MPA-MBA,New,Satisfactory,0,Referencing,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,59.8,70.1,12.9,62.5,62.3,Access,Non Submission,CO5103,76.8,71.8,73.9,94.3,61.5,Access,Concern for Welfare,LB5113,68.2,77.3,69.6,65.0,68.8,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,Medium,India
615,MPA-MBA,First year,Satisfactory,0,Essential Skills and Reading,Lecturer,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,64.1,56.0,78.2,60.5,62.6,No Access,Non Submission,CO5103,75.0,78.6,74.8,69.3,68.5,No Access,Concern for Welfare,LB5113,74.5,64.9,66.9,67.4,70.8,Access,Non Submission,,No Issue Reported,Non-IT,Medium,India
616,MPA-MBA,Continuing,Satisfactory,0,Essential Skills,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,67.6,63.0,71.2,84.2,79.9,Access,Non Submission,CO5103,71.9,63.3,61.5,77.3,74.3,Access,Attendance,LB5113,79.7,68.2,79.7,57.7,76.4,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Kenya
617,MPA-MBA,First year,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,33.4,68.1,74.0,64.1,74.5,Access,Attendance,CO5103,62.4,58.4,9.7,63.8,60.8,Access,Non Submission,LB5113,63.0,72.0,60.0,60.4,70.4,No Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,High,Kenya
618,MPA-MBA,LOA,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,73.0,63.5,76.9,67.9,74.3,Access,Concern for Welfare,CO5103,71.5,63.5,73.1,79.6,74.4,Access,Attendance,LB5113,66.1,7.1,91.3,85.4,75.1,Access,Attendance,,No Issue Reported,Non-IT,Low,Kenya
619,MPA-MBA,Return to Study,Satisfactory,0,Essential Skills and Reading,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,67.7,87.0,71.6,80.6,61.1,Access,Non Submission,CO5103,80.7,71.4,95.7,69.5,72.2,Access,Non Submission,LB5113,68.9,64.3,70.4,75.0,72.9,Access,Non Submission,,Sickness,Non-IT,Low,Kenya
620,MPA-MBA,SRI to JCUB,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,65.7,68.2,99.3,67.1,70.2,Access,Non Submission,CO5103,68.4,76.4,84.8,77.8,77.8,Access,Concern for Welfare,LB5113,56.4,69.8,71.3,76.7,76.6,No Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Mental Health,Non-IT,Low,Kenya
621,MPA-MBA,Return to Study,Satisfactory,0,Writing,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,66.3,66.3,68.0,65.1,84.1,Access,Attendance,CO5103,71.0,66.3,69.8,74.9,74.5,Access,Non Submission,LB5113,73.5,70.0,60.1,62.5,76.5,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Kenya
622,MPA-MBA,Continuing,Satisfactory,0,Essential Skills and Reading,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,70.1,68.8,71.4,88.6,65.9,Access,Attendance,CO5103,87.4,73.0,87.7,71.3,75.6,No Access,Concern for Welfare,LB5113,71.1,63.3,74.7,73.0,70.1,Access,Non Submission,,Mental Health,Non-IT,Low,Nepal
623,MPA-MBA,Return to Study,Academic Caution,1,Essential Skills,Other,Attended,,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,29.8,56.8,55.2,41.8,42.0,Access,Non Submission,CO5103,56.0,42.8,48.2,49.6,90.5,Access,Non Submission,LB5113,73.2,38.1,59.3,42.7,45.6,Access,Non Submission,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Death in Family,Non-IT,High,Papua New Guinea
624,MPA-MBA,Return to Study,Satisfactory,0,4R Essential Skills,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,65.7,82.1,74.4,66.5,82.7,No Access,Non Submission,CO5103,59.8,53.7,77.6,69.1,59.7,Access,Non Submission,LB5113,72.4,74.1,79.9,61.2,76.1,No Access,Non Submission,,No Issue Reported,Non-IT,Low,Philippines
625,BCom,Continuing,Satisfactory,0,Writing,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,71.1,78.1,5.6,68.4,68.9,Access,Attendance,BX2011,71.8,84.7,77.3,74.9,88.0,Access,Non Submission,BX2014,71.4,64.2,35.3,73.1,65.9,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Australia
626,BCom,New,Satisfactory,0,Referencing,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,55.7,67.1,67.3,70.2,63.9,Access,Non Submission,BX2011,61.2,66.3,67.9,76.6,43.0,Access,Attendance,BX2014,55.0,80.0,91.0,70.6,74.6,Access,Attendance,,No Issue Reported,Non-IT,Medium,Australia
627,BCom,New,Satisfactory,0,Essential Skills and Reading,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1112,79.0,73.8,63.6,69.3,56.4,Access,Concern for Welfare,BX2011,62.6,62.6,8.5,57.0,68.3,Access,Concern for Welfare,BX2014,71.1,74.1,80.9,68.0,58.0,Access,Concern for Welfare,,Late Enrollment,Non-IT,Medium,Australia
628,BCom,Continuing,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1112,89.7,73.7,29.9,71.7,73.0,Access,Attendance,BX2011,83.8,80.9,51.6,58.8,66.8,No Access,Attendance,BX2014,55.5,78.0,67.3,72.3,68.4,Access,Concern for Welfare,,Mental Health,Non-IT,Low,China
629,BCom,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1112,98.0,69.4,65.9,71.2,72.6,No Access,Concern for Welfare,BX2011,66.1,78.7,66.6,81.8,70.4,No Access,Concern for Welfare,BX2014,69.9,65.8,70.7,76.3,96.9,Access,Attendance,,Late Enrollment,Non-IT,Low,Fiji
630,BCom,LOA,Conditional,2,Essential Skills,Other,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,65.5,73.3,77.5,44.1,94.1,Access,Non Submission,BX2011,72.3,58.0,69.8,87.2,49.8,No Access,Attendance,BX2014,86.1,52.5,48.2,50.3,57.5,No Access,Concern for Welfare,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Late Enrollment,Non-IT,High,Fiji
631,BCom,Return to Study,Satisfactory,0,Essential Skills,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,81.8,80.3,71.1,37.7,75.2,Access,Attendance,BX2011,72.6,70.6,74.7,78.3,66.3,Access,Concern for Welfare,BX2014,81.0,62.7,0.6,80.8,76.0,Access,Non Submission,,No Issue Reported,Non-IT,Low,Kenya
632,BCom,SRI to JCUB,Satisfactory,0,4R Essential Skills,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,81.4,66.2,69.6,68.7,77.6,Access,Attendance,BX2011,72.6,63.7,69.0,75.7,66.8,Access,Attendance,BX2014,86.8,75.0,60.7,75.4,60.5,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Kenya
633,BCom,Return to Study,Academic Caution,1,Essential Skills and Reading,Other,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1112,68.2,65.7,52.1,92.0,47.6,Access,Concern for Welfare,BX2011,33.3,39.0,48.5,53.4,67.4,Access,Attendance,BX2014,44.7,54.6,62.7,57.5,48.9,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,High,Nepal
634,BCom,LOA,Satisfactory,0,Studiocity,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,56.6,60.9,68.7,73.8,84.6,Access,Attendance,BX2011,63.4,68.9,65.6,77.6,65.9,Access,Concern for Welfare,BX2014,35.6,60.1,57.6,77.4,67.3,Access,Attendance,,Late Enrollment,Non-IT,Low,Papua New Guinea
635,BCom,New,Satisfactory,0,4R Essential Skills,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1112,71.8,64.2,90.4,56.0,69.6,Access,Non Submission,BX2011,68.0,64.0,60.2,69.8,64.6,No Access,Non Submission,BX2014,67.2,55.1,96.6,20.7,68.0,Access,Non Submission,,No Issue Reported,Non-IT,Medium,Papua New Guinea
636,BCom,SRI to JCUB,Satisfactory,0,Essential Skills,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,72.8,69.1,78.7,74.8,79.2,Access,Attendance,BX2011,81.3,73.3,74.8,80.4,88.0,Access,Non Submission,BX2014,75.3,79.7,76.3,75.9,73.7,Access,Attendance,,Mental Health,Non-IT,Low,Papua New Guinea
637,BCom,Transferred,Satisfactory,0,Writing,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1112,63.5,74.9,72.0,61.5,61.8,Access,Attendance,BX2011,58.3,68.3,68.1,66.6,61.1,Access,Non Submission,BX2014,73.3,75.2,67.8,70.6,65.2,No Access,Non Submission,,No Issue Reported,Non-IT,Low,Papua New Guinea
638,BCom,Transferred,Satisfactory,0,Referencing,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,BU1112,63.3,73.3,70.0,34.4,73.8,Access,Attendance,BX2011,72.4,69.2,9.2,84.6,80.9,Access,Concern for Welfare,BX2014,88.9,67.5,70.7,82.6,74.7,No Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,Papua New Guinea
639,BCom,Transferred,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,61.5,68.0,66.5,66.2,57.4,Access,Attendance,BX2011,85.5,74.9,60.8,76.7,66.7,Access,Attendance,BX2014,71.4,67.2,63.3,76.7,71.8,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Papua New Guinea
640,BCom,New,Satisfactory,0,4R Essential Skills,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,71.6,77.2,74.9,74.2,67.8,No Access,Non Submission,BX2011,72.1,66.3,68.3,64.7,64.4,Access,Concern for Welfare,BX2014,27.4,62.7,68.8,60.9,62.4,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Medium,Papua New Guinea
641,BCom,New,Satisfactory,0,Essential Skills and Reading,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1112,63.2,63.5,68.2,78.8,60.9,No Access,Attendance,BX2011,61.1,81.2,66.1,70.0,81.2,Access,Non Submission,BX2014,63.7,65.6,68.8,63.7,69.3,Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,Papua New Guinea
642,BCom,LOA,Satisfactory,0,Writing,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,F2F,BU1112,59.3,35.4,63.9,81.2,65.6,Access,Non Submission,BX2011,82.4,67.8,76.8,74.0,75.9,No Access,Concern for Welfare,BX2014,56.4,79.5,71.5,69.0,72.6,No Access,Concern for Welfare,,Late Enrollment,Non-IT,Low,Papua New Guinea
643,BCom,Return to Study,Satisfactory,0,Essential Skills and Reading,Lecturer,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,75.5,60.0,71.8,70.7,77.8,Access,Non Submission,BX2011,78.9,82.8,57.5,62.3,79.0,Access,Non Submission,BX2014,66.7,70.2,67.1,66.9,61.5,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Repubic of Korea (South)
644,BCom,LOA,Satisfactory,0,Essential Skills,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1112,82.8,67.7,77.9,69.8,76.6,No Access,Concern for Welfare,BX2011,69.7,93.4,6.7,66.1,68.9,No Access,Concern for Welfare,BX2014,76.1,63.2,84.2,93.8,78.9,Access,Non Submission,,Sickness,Non-IT,Low,Uganda
645,BCom,LOA,Satisfactory,0,Writing,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1112,73.6,71.1,64.2,58.8,73.3,Access,Non Submission,BX2011,68.9,72.0,74.6,66.5,71.9,Access,Non Submission,BX2014,80.0,69.8,73.2,63.5,73.7,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Unkhown os
646,BCom,New,Satisfactory,0,Essential Skills and Reading,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1112,77.2,70.3,70.0,49.4,79.9,No Access,Attendance,BX2011,75.7,71.2,79.1,61.2,67.4,Access,Attendance,BX2014,65.0,79.0,72.9,68.0,61.0,No Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Medium,Vietnam
